Word,Conc.M,Dom_Pos
parliamentary,1.78,Adjective
phenomenal,1.78,Adjective
prideful,1.78,Adjective
proper,1.78,Adjective
reasonable,1.78,Adjective
releasable,1.78,Adjective
sacrilegious,1.78,Adjective
swoony,1.78,Adjective
unaccountable,1.78,Adjective
unalterable,1.78,Adjective
unfortunate,1.78,Adjective
unspent,1.78,Adjective
untranslatable,1.78,Adjective
useless,1.78,Adjective
victimless,1.78,Adjective
abridged,1.77,Adjective
ambassadorial,1.77,Adjective
astrophysical,1.77,Adjective
beneficial,1.77,Adjective
charismatic,1.77,Adjective
cosmological,1.77,Adjective
gainful,1.77,Adjective
grueling,1.77,Adjective
inopportune,1.77,Adjective
insane,1.77,Adjective
insightful,1.77,Adjective
irreverent,1.77,Adjective
newish,1.77,Adjective
paranoid,1.77,Adjective
plausible,1.77,Adjective
prudent,1.77,Adjective
referential,1.77,Adjective
sacred,1.77,Adjective
snazzy,1.77,Adjective
sympathetic,1.77,Adjective
unable,1.77,Adjective
unaffected,1.77,Adjective
unassailable,1.77,Adjective
unconditional,1.77,Adjective
underprepared,1.77,Adjective
undeterred,1.77,Adjective
unsung,1.77,Adjective
unwarrantable,1.77,Adjective
beatable,1.76,Adjective
bewildering,1.76,Adjective
conspiratorial,1.76,Adjective
counterintuitive,1.76,Adjective
egotistical,1.76,Adjective
envious,1.76,Adjective
eternal,1.76,Adjective
forlorn,1.76,Adjective
formidable,1.76,Adjective
genocidal,1.76,Adjective
glorified,1.76,Adjective
helpful,1.76,Adjective
homicidal,1.76,Adjective
impertinent,1.76,Adjective
indecipherable,1.76,Adjective
infamous,1.76,Adjective
insincere,1.76,Adjective
interdepartmental,1.76,Adjective
learnable,1.76,Adjective
likely,1.76,Adjective
lucky,1.76,Adjective
misleading,1.76,Adjective
optimal,1.76,Adjective
optimum,1.76,Adjective
overall,1.76,Adjective
reluctant,1.76,Adjective
special,1.76,Adjective
surrealistic,1.76,Adjective
traditional,1.76,Adjective
trustful,1.76,Adjective
uncomprehending,1.76,Adjective
underwhelmed,1.76,Adjective
unpretentious,1.76,Adjective
unrivaled,1.76,Adjective
unselfconscious,1.76,Adjective
untold,1.76,Adjective
untruthful,1.76,Adjective
anarchic,1.75,Adjective
bighearted,1.75,Adjective
captivating,1.75,Adjective
correlative,1.75,Adjective
curious,1.75,Adjective
discriminatory,1.75,Adjective
discussable,1.75,Adjective
disquieting,1.75,Adjective
distinguishing,1.75,Adjective
gutless,1.75,Adjective
honorary,1.75,Adjective
indicative,1.75,Adjective
indisposed,1.75,Adjective
insufficient,1.75,Adjective
meditative,1.75,Adjective
nominative,1.75,Adjective
outstanding,1.75,Adjective
passionless,1.75,Adjective
perceptual,1.75,Adjective
saintly,1.75,Adjective
smart,1.75,Adjective
statutory,1.75,Adjective
stupid,1.75,Adjective
unaware,1.75,Adjective
unceremonious,1.75,Adjective
undefiled,1.75,Adjective
unfazed,1.75,Adjective
unsavory,1.75,Adjective
unsearchable,1.75,Adjective
verifiable,1.75,Adjective
wiser,1.75,Adjective
amicable,1.74,Adjective
ashamed,1.74,Adjective
autocratic,1.74,Adjective
broadminded,1.74,Adjective
causable,1.74,Adjective
comparative,1.74,Adjective
democratic,1.74,Adjective
disaffected,1.74,Adjective
effectual,1.74,Adjective
finite,1.74,Adjective
hapless,1.74,Adjective
imaginary,1.74,Adjective
incidental,1.74,Adjective
inept,1.74,Adjective
inscrutable,1.74,Adjective
instructive,1.74,Adjective
metaphorical,1.74,Adjective
motherfucking,1.74,Adjective
nonnegotiable,1.74,Adjective
sorrowful,1.74,Adjective
teachable,1.74,Adjective
temperamental,1.74,Adjective
undiagnosed,1.74,Adjective
uneventful,1.74,Adjective
unexcused,1.74,Adjective
unreasoned,1.74,Adjective
unrelated,1.74,Adjective
unsound,1.74,Adjective
venerable,1.74,Adjective
voracious,1.74,Adjective
accommodative,1.73,Adjective
apparent,1.73,Adjective
cultish,1.73,Adjective
desperate,1.73,Adjective
doubtful,1.73,Adjective
erratic,1.73,Adjective
existential,1.73,Adjective
humble,1.73,Adjective
humorless,1.73,Adjective
idyllic,1.73,Adjective
imperceptible,1.73,Adjective
impetuous,1.73,Adjective
inconsiderable,1.73,Adjective
incorporeal,1.73,Adjective
innate,1.73,Adjective
insolent,1.73,Adjective
nifty,1.73,Adjective
overeager,1.73,Adjective
quasi,1.73,Adjective
spontaneous,1.73,Adjective
sure,1.73,Adjective
unacceptable,1.73,Adjective
unassisted,1.73,Adjective
unattainable,1.73,Adjective
unbeatable,1.73,Adjective
unconvinced,1.73,Adjective
undisclosed,1.73,Adjective
unessential,1.73,Adjective
uninterested,1.73,Adjective
unmistakable,1.73,Adjective
unproven,1.73,Adjective
unsubstantial,1.73,Adjective
unsuspecting,1.73,Adjective
avid,1.72,Adjective
baffling,1.72,Adjective
capitalistic,1.72,Adjective
consenting,1.72,Adjective
controllable,1.72,Adjective
countless,1.72,Adjective
covert,1.72,Adjective
credible,1.72,Adjective
denominational,1.72,Adjective
disadvantageous,1.72,Adjective
egoistic,1.72,Adjective
generalized,1.72,Adjective
humbling,1.72,Adjective
insidious,1.72,Adjective
insistent,1.72,Adjective
insurmountable,1.72,Adjective
neoclassical,1.72,Adjective
obtrusive,1.72,Adjective
peerless,1.72,Adjective
phenomenological,1.72,Adjective
pitiable,1.72,Adjective
prudish,1.72,Adjective
relevant,1.72,Adjective
retrospective,1.72,Adjective
rudimentary,1.72,Adjective
sainted,1.72,Adjective
sensational,1.72,Adjective
submissive,1.72,Adjective
subtle,1.72,Adjective
transactional,1.72,Adjective
unadvised,1.72,Adjective
uncontrolled,1.72,Adjective
undetectable,1.72,Adjective
unladylike,1.72,Adjective
unneeded,1.72,Adjective
unprovoked,1.72,Adjective
unquestioned,1.72,Adjective
untamable,1.72,Adjective
akin,1.71,Adjective
astounded,1.71,Adjective
daring,1.71,Adjective
determinate,1.71,Adjective
dissociative,1.71,Adjective
explanatory,1.71,Adjective
fallacious,1.71,Adjective
goodhearted,1.71,Adjective
heinous,1.71,Adjective
indignant,1.71,Adjective
limitless,1.71,Adjective
lowly,1.71,Adjective
luxuriant,1.71,Adjective
magnanimous,1.71,Adjective
moot,1.71,Adjective
poetical,1.71,Adjective
shameful,1.71,Adjective
traitorous,1.71,Adjective
undemonstrative,1.71,Adjective
unperceptive,1.71,Adjective
untroubled,1.71,Adjective
affable,1.7,Adjective
antimilitary,1.7,Adjective
coincidental,1.7,Adjective
curative,1.7,Adjective
dismissible,1.7,Adjective
egomaniacal,1.7,Adjective
empathic,1.7,Adjective
exclusionary,1.7,Adjective
faithless,1.7,Adjective
fundable,1.7,Adjective
groundless,1.7,Adjective
hopeful,1.7,Adjective
infatuated,1.7,Adjective
inferior,1.7,Adjective
infrequent,1.7,Adjective
interpretive,1.7,Adjective
involuntary,1.7,Adjective
momentous,1.7,Adjective
nonessential,1.7,Adjective
nonspecific,1.7,Adjective
odd,1.7,Adjective
rapturous,1.7,Adjective
remorseless,1.7,Adjective
skeptical,1.7,Adjective
true,1.7,Adjective
ultimate,1.7,Adjective
unaltered,1.7,Adjective
unappetizing,1.7,Adjective
uncivil,1.7,Adjective
uncountable,1.7,Adjective
unlovable,1.7,Adjective
unrewarded,1.7,Adjective
anticipatory,1.69,Adjective
atrocious,1.69,Adjective
beholden,1.69,Adjective
bygone,1.69,Adjective
conceivable,1.69,Adjective
contemptuous,1.69,Adjective
demented,1.69,Adjective
diligent,1.69,Adjective
discernable,1.69,Adjective
foolhardy,1.69,Adjective
godly,1.69,Adjective
gutsy,1.69,Adjective
impersonal,1.69,Adjective
improper,1.69,Adjective
inexpressible,1.69,Adjective
intrinsic,1.69,Adjective
lackadaisical,1.69,Adjective
loyal,1.69,Adjective
lucrative,1.69,Adjective
misanthropic,1.69,Adjective
moral,1.69,Adjective
nontraditional,1.69,Adjective
perfect,1.69,Adjective
precarious,1.69,Adjective
relent,1.69,Adjective
responsible,1.69,Adjective
senseless,1.69,Adjective
thankful,1.69,Adjective
unaccommodating,1.69,Adjective
unavailing,1.69,Adjective
unbelieving,1.69,Adjective
undisputable,1.69,Adjective
unembarrassed,1.69,Adjective
unreligious,1.69,Adjective
unstudied,1.69,Adjective
unwise,1.69,Adjective
anxious,1.68,Adjective
astonishing,1.68,Adjective
authoritative,1.68,Adjective
bad,1.68,Adjective
certain,1.68,Adjective
coldhearted,1.68,Adjective
delusional,1.68,Adjective
disinclined,1.68,Adjective
erroneous,1.68,Adjective
fond,1.68,Adjective
groovy,1.68,Adjective
iffy,1.68,Adjective
impish,1.68,Adjective
indistinct,1.68,Adjective
ironical,1.68,Adjective
irreproachable,1.68,Adjective
libelous,1.68,Adjective
ludicrous,1.68,Adjective
neoconservative,1.68,Adjective
orthodox,1.68,Adjective
platonic,1.68,Adjective
precognitive,1.68,Adjective
preconscious,1.68,Adjective
promotable,1.68,Adjective
prophetic,1.68,Adjective
reacquainted,1.68,Adjective
reminiscent,1.68,Adjective
repentant,1.68,Adjective
resolute,1.68,Adjective
sentimental,1.68,Adjective
thoughtless,1.68,Adjective
unconscionable,1.68,Adjective
undemocratic,1.68,Adjective
unimpressed,1.68,Adjective
unpretending,1.68,Adjective
virtuous,1.68,Adjective
abject,1.67,Adjective
asinine,1.67,Adjective
atheistic,1.67,Adjective
blameless,1.67,Adjective
contending,1.67,Adjective
crappy,1.67,Adjective
dastardly,1.67,Adjective
extrajudicial,1.67,Adjective
fortuitous,1.67,Adjective
fractious,1.67,Adjective
grand,1.67,Adjective
hardhearted,1.67,Adjective
haughty,1.67,Adjective
holy,1.67,Adjective
hypercritical,1.67,Adjective
inapplicable,1.67,Adjective
irreplaceable,1.67,Adjective
legalistic,1.67,Adjective
liberal,1.67,Adjective
pensive,1.67,Adjective
preexisting,1.67,Adjective
reprehensible,1.67,Adjective
significant,1.67,Adjective
snarky,1.67,Adjective
spirited,1.67,Adjective
suppressive,1.67,Adjective
unappreciated,1.67,Adjective
unashamed,1.67,Adjective
undue,1.67,Adjective
unexcelled,1.67,Adjective
uninhibited,1.67,Adjective
unmerciful,1.67,Adjective
unseen,1.67,Adjective
woeful,1.67,Adjective
dominant,1.66,Adjective
honest,1.66,Adjective
impossible,1.66,Adjective
insensitive,1.66,Adjective
insubstantial,1.66,Adjective
philosophical,1.66,Adjective
predictive,1.66,Adjective
requisite,1.66,Adjective
stringent,1.66,Adjective
thorough,1.66,Adjective
undersexed,1.66,Adjective
ungenerous,1.66,Adjective
unparalleled,1.66,Adjective
unrealized,1.66,Adjective
unregulated,1.66,Adjective
adamant,1.65,Adjective
ascertainable,1.65,Adjective
guileless,1.65,Adjective
illustrious,1.65,Adjective
indefensible,1.65,Adjective
ingratiating,1.65,Adjective
monarchical,1.65,Adjective
negligible,1.65,Adjective
partisan,1.65,Adjective
perfective,1.65,Adjective
uncreated,1.65,Adjective
uncurious,1.65,Adjective
unexceptional,1.65,Adjective
unexciting,1.65,Adjective
unrivalled,1.65,Adjective
unsuspected,1.65,Adjective
absurd,1.64,Adjective
ardent,1.64,Adjective
courtly,1.64,Adjective
cynical,1.64,Adjective
disloyal,1.64,Adjective
exemplary,1.64,Adjective
expressional,1.64,Adjective
good,1.64,Adjective
idiomatic,1.64,Adjective
incapable,1.64,Adjective
inclusive,1.64,Adjective
indiscriminate,1.64,Adjective
inherent,1.64,Adjective
irreconcilable,1.64,Adjective
oppressive,1.64,Adjective
pitiful,1.64,Adjective
ruthless,1.64,Adjective
transcendent,1.64,Adjective
transitory,1.64,Adjective
unavoidable,1.64,Adjective
unintelligent,1.64,Adjective
unnamable,1.64,Adjective
unwholesome,1.64,Adjective
unwished,1.64,Adjective
utmost,1.64,Adjective
audacious,1.63,Adjective
barbarous,1.63,Adjective
cognitive,1.63,Adjective
disimpassioned,1.63,Adjective
eerie,1.63,Adjective
gimmicky,1.63,Adjective
guiltless,1.63,Adjective
legitimate,1.63,Adjective
loath,1.63,Adjective
merciful,1.63,Adjective
mindless,1.63,Adjective
notorious,1.63,Adjective
overrated,1.63,Adjective
overt,1.63,Adjective
pessimistic,1.63,Adjective
poignant,1.63,Adjective
predictable,1.63,Adjective
presumptuous,1.63,Adjective
trifling,1.63,Adjective
uncanny,1.63,Adjective
unfulfilled,1.63,Adjective
ungrateful,1.63,Adjective
unsanctioned,1.63,Adjective
adversarial,1.62,Adjective
apathetic,1.62,Adjective
arbitrary,1.62,Adjective
beguiling,1.62,Adjective
conceited,1.62,Adjective
cultureless,1.62,Adjective
deserving,1.62,Adjective
disenfranchised,1.62,Adjective
disingenuous,1.62,Adjective
easier,1.62,Adjective
enigmatic,1.62,Adjective
foreseeable,1.62,Adjective
ignorant,1.62,Adjective
meaningful,1.62,Adjective
mediocre,1.62,Adjective
nonpolitical,1.62,Adjective
piteous,1.62,Adjective
rational,1.62,Adjective
repressive,1.62,Adjective
repugnant,1.62,Adjective
retributive,1.62,Adjective
serviceable,1.62,Adjective
simple,1.62,Adjective
spellbound,1.62,Adjective
superb,1.62,Adjective
unethical,1.62,Adjective
unfair,1.62,Adjective
unperturbed,1.62,Adjective
unscrupulous,1.62,Adjective
unvalued,1.62,Adjective
viable,1.62,Adjective
culpable,1.61,Adjective
distinctive,1.61,Adjective
freethinking,1.61,Adjective
godforsaken,1.61,Adjective
inauspicious,1.61,Adjective
keen,1.61,Adjective
nonjudgmental,1.61,Adjective
precautious,1.61,Adjective
selfless,1.61,Adjective
unappeased,1.61,Adjective
unofficial,1.61,Adjective
unwilling,1.61,Adjective
worse,1.61,Adjective
best,1.6,Adjective
choosy,1.6,Adjective
impractical,1.6,Adjective
interesting,1.6,Adjective
presumptive,1.6,Adjective
rightful,1.6,Adjective
subversive,1.6,Adjective
supposed,1.6,Adjective
uncritical,1.6,Adjective
undomesticated,1.6,Adjective
unexpressed,1.6,Adjective
unforgettable,1.6,Adjective
uninspiring,1.6,Adjective
unmissed,1.6,Adjective
unreasonable,1.6,Adjective
computational,1.59,Adjective
easygoing,1.59,Adjective
esoteric,1.59,Adjective
forgivable,1.59,Adjective
heady,1.59,Adjective
hopeless,1.59,Adjective
immoral,1.59,Adjective
inappropriate,1.59,Adjective
infinite,1.59,Adjective
intriguing,1.59,Adjective
lone,1.59,Adjective
nonexistent,1.59,Adjective
obliging,1.59,Adjective
relatable,1.59,Adjective
tantamount,1.59,Adjective
undetermined,1.59,Adjective
unenviable,1.59,Adjective
uninitiated,1.59,Adjective
unmentioned,1.59,Adjective
unpractical,1.59,Adjective
unprecedented,1.59,Adjective
unwitting,1.59,Adjective
valiant,1.59,Adjective
valueless,1.59,Adjective
weird,1.59,Adjective
wry,1.59,Adjective
analogous,1.58,Adjective
chagrined,1.58,Adjective
disciplined,1.58,Adjective
drastic,1.58,Adjective
explicable,1.58,Adjective
idiosyncratic,1.58,Adjective
obligatory,1.58,Adjective
pious,1.58,Adjective
profound,1.58,Adjective
representational,1.58,Adjective
winnable,1.58,Adjective
zany,1.58,Adjective
aimless,1.57,Adjective
appreciable,1.57,Adjective
dignified,1.57,Adjective
feasible,1.57,Adjective
formative,1.57,Adjective
fundamental,1.57,Adjective
ineffective,1.57,Adjective
inestimable,1.57,Adjective
inexcusable,1.57,Adjective
interrelated,1.57,Adjective
ironic,1.57,Adjective
predetermined,1.57,Adjective
salacious,1.57,Adjective
timeless,1.57,Adjective
unearned,1.57,Adjective
unquestioning,1.57,Adjective
worthiest,1.57,Adjective
harebrained,1.56,Adjective
inconsequential,1.56,Adjective
inspirational,1.56,Adjective
instinctive,1.56,Adjective
instinctual,1.56,Adjective
mythic,1.56,Adjective
normative,1.56,Adjective
possible,1.56,Adjective
quintessential,1.56,Adjective
transformative,1.56,Adjective
unenlightening,1.56,Adjective
ungodly,1.56,Adjective
unnecessary,1.56,Adjective
unremembered,1.56,Adjective
unsanctified,1.56,Adjective
unwarned,1.56,Adjective
amazing,1.55,Adjective
charmless,1.55,Adjective
distrustful,1.55,Adjective
indefinable,1.55,Adjective
indulgent,1.55,Adjective
inspiring,1.55,Adjective
monotonous,1.55,Adjective
pleasant,1.55,Adjective
rousing,1.55,Adjective
sociological,1.55,Adjective
sociopolitical,1.55,Adjective
superstitious,1.55,Adjective
unchristian,1.55,Adjective
vague,1.55,Adjective
causative,1.54,Adjective
discriminating,1.54,Adjective
godless,1.54,Adjective
impious,1.54,Adjective
inevitable,1.54,Adjective
informative,1.54,Adjective
innocent,1.54,Adjective
insufferable,1.54,Adjective
metaphysic,1.54,Adjective
metaphysical,1.54,Adjective
patronizing,1.54,Adjective
preferable,1.54,Adjective
sinless,1.54,Adjective
stupendous,1.54,Adjective
unbelievable,1.54,Adjective
unfathomed,1.54,Adjective
unhelpful,1.54,Adjective
unjustified,1.54,Adjective
unquestionable,1.54,Adjective
unredeemed,1.54,Adjective
wifely,1.54,Adjective
worst,1.54,Adjective
controversial,1.53,Adjective
forthright,1.53,Adjective
literal,1.53,Adjective
unfathomable,1.53,Adjective
affective,1.52,Adjective
allegorical,1.52,Adjective
amazed,1.52,Adjective
biased,1.52,Adjective
blasphemous,1.52,Adjective
conclusive,1.52,Adjective
diffusive,1.52,Adjective
disconcerting,1.52,Adjective
dismayed,1.52,Adjective
dubious,1.52,Adjective
endurable,1.52,Adjective
enlightened,1.52,Adjective
essential,1.52,Adjective
foregone,1.52,Adjective
futile,1.52,Adjective
heartwarming,1.52,Adjective
impassive,1.52,Adjective
inexact,1.52,Adjective
inglorious,1.52,Adjective
insensible,1.52,Adjective
introspective,1.52,Adjective
maladjusted,1.52,Adjective
pardonable,1.52,Adjective
perfectible,1.52,Adjective
sensible,1.52,Adjective
solemn,1.52,Adjective
soulless,1.52,Adjective
sufficing,1.52,Adjective
typical,1.52,Adjective
unachievable,1.52,Adjective
unholy,1.52,Adjective
unplanned,1.52,Adjective
unreal,1.52,Adjective
unspeakable,1.52,Adjective
unsuitable,1.52,Adjective
broody,1.5,Adjective
conventional,1.5,Adjective
desirous,1.5,Adjective
diabolical,1.5,Adjective
dissenting,1.5,Adjective
farfetched,1.5,Adjective
fated,1.5,Adjective
heavenly,1.5,Adjective
humanizing,1.5,Adjective
immutable,1.5,Adjective
implausible,1.5,Adjective
inconclusive,1.5,Adjective
indescribable,1.5,Adjective
indeterminate,1.5,Adjective
irrelevant,1.5,Adjective
progressive,1.5,Adjective
reverent,1.5,Adjective
rhetorical,1.5,Adjective
stereotyped,1.5,Adjective
transitive,1.5,Adjective
undisputed,1.5,Adjective
unselfish,1.5,Adjective
unverifiable,1.5,Adjective
